ID_MUNICIPIO;ANNO;HOGARES;ID_DEPARTAMENTO
27205;2028;4878;27
27245;2028;3268;27
27250;2028;7583;27
27361;2028;11491;27
27372;2028;2196;27
27413;2028;3531;27
27425;2028;4338;27
27430;2028;5873;27
27450;2028;4441;27
27491;2028;3938;27
27495;2028;5006;27
27580;2028;2249;27
27600;2028;3000;27
27615;2028;22481;27
27660;2028;2146;27
27745;2028;1304;27
27787;2028;7313;27
27800;2028;5174;27
27810;2028;2821;27
41001;2028;139444;41
41006;2028;8934;41
41013;2028;3124;41
41016;2028;6103;41
41020;2028;8855;41
41026;2028;1687;41
41078;2028;3241;41
41132;2028;12351;41
41206;2028;2669;41
41244;2028;1701;41
41298;2028;27867;41
41306;2028;9276;41
41319;2028;6478;41
41349;2028;2998;41
41357;2028;3278;41
41359;2028;9911;41
41378;2028;4913;41
41396;2028;23853;41
41483;2028;2502;41
41503;2028;3902;41
41518;2028;2471;41
41524;2028;10481;41
41530;2028;3877;41
41548;2028;5012;41
41551;2028;45772;41
41615;2028;8726;41
41660;2028;3643;41
41668;2028;12984;41
41676;2028;3807;41
41770;2028;9592;41
41791;2028;6546;41
41797;2028;4140;41
41799;2028;4235;41
41801;2028;3068;41
41807;2028;8661;41
41872;2028;3074;41
41885;2028;2927;41
44001;2028;80399;44
44035;2028;12304;44
44078;2028;14764;44
44090;2028;15200;44
44098;2028;5711;44
44110;2028;3000;44
44279;2028;16778;44
44378;2028;9123;44
44420;2028;1592;44
44430;2028;72270;44
44560;2028;36447;44
44650;2028;19985;44
44847;2028;71027;44
44855;2028;4567;44
44874;2028;12212;44
47001;2028;187655;47
47030;2028;5444;47
47053;2028;13787;47
47058;2028;10719;47
47161;2028;3419;47
47170;2028;8637;47
47189;2028;38110;47
47205;2028;4068;47
47245;2028;24697;47
47258;2028;9111;47
47268;2028;6039;47
47288;2028;22005;47
47318;2028;8398;47
47460;2028;6829;47
47541;2028;3192;47
47545;2028;4426;47
47551;2028;13138;47
47555;2028;22558;47
47570;2028;11468;47
47605;2028;4524;47
47660;2028;4946;47
47675;2028;4250;47
47692;2028;6507;47
47703;2028;3938;47
47707;2028;9441;47
47720;2028;3965;47
47745;2028;9110;47
47798;2028;4815;47
47960;2028;3574;47
47980;2028;22845;47
50001;2028;220859;50
50006;2028;35156;50
50110;2028;2464;50
50124;2028;2387;50
50150;2028;5916;50
50223;2028;3282;50
50226;2028;10084;50
50245;2028;662;50
50251;2028;2940;50
50270;2028;1690;50
50287;2028;4940;50
50313;2028;29243;50
50318;2028;5683;50
50325;2028;2688;50
50330;2028;4587;50
50350;2028;10253;50
50370;2028;3452;50
50400;2028;4632;50
50450;2028;3601;50
50568;2028;14415;50
50573;2028;11849;50
50577;2028;4411;50
50590;2028;5590;50
50606;2028;7331;50
50680;2028;4852;50
50683;2028;3987;50
50686;2028;476;50
50689;2028;11542;50
50711;2028;6841;50
52001;2028;152779;52
52019;2028;4631;52
52022;2028;3066;52
52036;2028;4586;52
52051;2028;3074;52
52079;2028;19160;52
52083;2028;2748;52
52110;2028;10876;52
52203;2028;3616;52
52207;2028;6767;52
52210;2028;3121;52
52215;2028;6476;52
52224;2028;3583;52
52227;2028;14692;52
52233;2028;2509;52
52240;2028;5834;52
52250;2028;7464;52
52254;2028;3335;52
52256;2028;6724;52
52258;2028;6366;52
52260;2028;6533;52
52287;2028;3590;52
52317;2028;8078;52
52320;2028;5416;52
52323;2028;3085;52
52352;2028;3450;52
52354;2028;3322;52
52356;2028;44555;52
52378;2028;8340;52
52381;2028;4553;52
52385;2028;3276;52
52390;2028;2344;52
52399;2028;14073;52
52405;2028;4756;52
52411;2028;4730;52
52418;2028;3951;52
52427;2028;6413;52
52435;2028;3723;52
52473;2028;4351;52
52480;2028;1895;52
52490;2028;8556;52
52506;2028;3233;52
52520;2028;5370;52
52540;2028;4314;52
52560;2028;3977;52
52565;2028;3075;52
52573;2028;3729;52
52585;2028;6739;52
52612;2028;7551;52
52621;2028;4434;52
52678;2028;14661;52
52683;2028;8867;52
52685;2028;3936;52
52687;2028;7790;52
52693;2028;6374;52
52694;2028;2761;52
52696;2028;4898;52
52699;2028;4771;52
52720;2028;2843;52
52786;2028;7731;52
52788;2028;5163;52
52835;2028;103312;52
52838;2028;17622;52
52885;2028;4461;52
54001;2028;270306;54
54003;2028;11036;54
54051;2028;3360;54
54099;2028;3157;54
54109;2028;2032;54
54125;2028;1025;54
54128;2028;3810;54
54172;2028;7219;54
54174;2028;3929;54
54206;2028;6460;54
54223;2028;2951;54
54239;2028;1677;54
54245;2028;4863;54
54250;2028;7360;54
54261;2028;10190;54
54313;2028;2745;54
54344;2028;3263;54
54347;2028;2412;54
54377;2028;2341;54
54385;2028;3971;54
54398;2028;2469;54
54405;2028;34231;54
54418;2028;1356;54
54480;2028;1624;54
54498;2028;45308;54
54518;2028;20096;54
54520;2028;2038;54
54553;2028;3223;54
54599;2028;2033;54
54660;2028;3570;54
54670;2028;4075;54
54673;2028;2740;54
54680;2028;1276;54
54720;2028;9173;54
54743;2028;2169;54
54800;2028;6195;54
54810;2028;19441;54
54820;2028;5702;54
54871;2028;1685;54
54874;2028;39726;54
63001;2028;129303;63
63111;2028;1287;63
63130;2028;31395;63
63190;2028;11910;63
63212;2028;2495;63
63272;2028;5382;63
63302;2028;3140;63
63401;2028;13445;63
63470;2028;15296;63
63548;2028;2092;63
63594;2028;12982;63
63690;2028;4539;63
66001;2028;196454;66
66045;2028;4900;66
66075;2028;2364;66
66088;2028;9695;66
66170;2028;90234;66
66318;2028;5064;66
66383;2028;3047;66
66400;2028;11539;66
66440;2028;6967;66
66456;2028;5594;66
66572;2028;5039;66
66594;2028;9854;66
66682;2028;30205;66
66687;2028;5036;66
68001;2028;244906;68
68013;2028;729;68
68020;2028;1816;68
68051;2028;2970;68
68077;2028;13311;68
68079;2028;4154;68
68081;2028;79032;68
68092;2028;2199;68
68101;2028;4124;68
68121;2028;733;68
68132;2028;847;68
68147;2028;2329;68
68152;2028;1533;68
68160;2028;726;68
68162;2028;2550;68
68167;2028;4923;68
68169;2028;1094;68
68176;2028;1191;68
68179;2028;2091;68
68190;2028;13248;68
68207;2028;2456;68
68209;2028;1102;68
68211;2028;1747;68
68217;2028;1947;68
68229;2028;4590;68
68235;2028;9108;68
68245;2028;994;68
68250;2028;1847;68
68255;2028;4940;68
68264;2028;958;68
68266;2028;1252;68
68271;2028;2184;68
68276;2028;117403;68
68296;2028;1105;68
68298;2028;1696;68
68307;2028;64314;68
68318;2028;2051;68
68320;2028;1834;68
68322;2028;954;68
68324;2028;1844;68
68327;2028;2426;68
68344;2028;1020;68
68368;2028;1496;68
68370;2028;418;68
68377;2028;2396;68
68385;2028;4272;68
68397;2028;2040;68
68406;2028;17854;68
68418;2028;5034;68
68425;2028;838;68
68432;2028;8416;68
68444;2028;1946;68
68464;2028;3742;68
68468;2028;1484;68
68498;2028;2145;68
68500;2028;4416;68
68502;2028;1730;68
68522;2028;547;68
68524;2028;984;68
68533;2028;1744;68
68547;2028;67729;68
68549;2028;2194;68
68572;2028;6188;68
68573;2028;3075;68
68575;2028;12150;68
68615;2028;9920;68
68655;2028;13098;68
68669;2028;3382;68
68673;2028;1166;68
68679;2028;24668;68
68682;2028;882;68
68684;2028;1515;68
68686;2028;957;68
68689;2028;13839;68
68705;2028;892;68
68720;2028;1371;68
68745;2028;3733;68
68755;2028;12699;68
68770;2028;4349;68
68773;2028;2666;68
68780;2028;1438;68
68820;2028;2778;68
68855;2028;2327;68
68861;2028;10529;68
68867;2028;792;68
68872;2028;3010;68
68895;2028;3654;68
70001;2028;100045;70
70110;2028;3605;70
70124;2028;5612;70
70204;2028;3126;70
70215;2028;24784;70
70221;2028;6774;70
70230;2028;1482;70
70233;2028;3501;70
70235;2028;8505;70
70265;2028;6210;70
70400;2028;4493;70
70418;2028;8666;70
70429;2028;13271;70
70473;2028;5167;70
70508;2028;8244;70
70523;2028;5096;70
70670;2028;15363;70
70678;2028;10673;70
70702;2028;4824;70
70708;2028;20852;70
70713;2028;16360;70
70717;2028;6675;70
70742;2028;11275;70
70771;2028;11692;70
70820;2028;11769;70
70823;2028;7354;70
73001;2028;223205;73
73024;2028;1906;73
73026;2028;3307;73
73030;2028;2868;73
73043;2028;3296;73
73055;2028;5013;73
73067;2028;6570;73
73124;2028;6706;73
73148;2028;4415;73
73152;2028;2414;73
73168;2028;19932;73
73200;2028;3236;73
73217;2028;8755;73
73226;2028;3479;73
73236;2028;3985;73
73268;2028;27495;73
73270;2028;2722;73
73275;2028;11317;73
73283;2028;12444;73
73319;2028;13416;73
73347;2028;2733;73
73349;2028;10065;73
73352;2028;4865;73
73408;2028;7327;73
73411;2028;14378;73
73443;2028;15138;73
73449;2028;17309;73
73461;2028;1526;73
73483;2028;5662;73
73504;2028;12534;73
73520;2028;3496;73
73547;2028;2897;73
73555;2028;8388;73
73563;2028;3248;73
73585;2028;8960;73
73616;2028;7384;73
73622;2028;2068;73
73624;2028;7761;73
73671;2028;5461;73
73675;2028;4353;73
73678;2028;5297;73
73686;2028;2116;73
73770;2028;1577;73
73854;2028;2456;73
73861;2028;4864;73
73870;2028;3588;73
73873;2028;2124;73
76001;2028;876054;76
76020;2028;5667;76
76036;2028;9976;76
76041;2028;7100;76
76054;2028;2041;76
76100;2028;5997;76
76109;2028;102872;76
76111;2028;50401;76
76113;2028;9006;76
76122;2028;11940;76
76126;2028;7269;76
76130;2028;31868;76
76147;2028;54323;76
76233;2028;19497;76
76243;2028;3180;76
76246;2028;2535;76
76248;2028;21162;76
76250;2028;3360;76
76275;2028;20922;76
76306;2028;8954;76
76318;2028;12877;76
76364;2028;60763;76
76377;2028;6730;76
76400;2028;14008;76
76403;2028;4910;76
76497;2028;4901;76
76520;2028;141224;76
76563;2028;17516;76
76606;2028;5973;76
76616;2028;6412;76
76622;2028;14016;76
76670;2028;6266;76
76736;2028;16779;76
76823;2028;5651;76
76828;2028;7021;76
76834;2028;89211;76
76845;2028;2043;76
76863;2028;2857;76
76869;2028;4857;76
76890;2028;6190;76
76892;2028;42347;76
76895;2028;16289;76
81001;2028;37671;81
81065;2028;20530;81
81220;2028;1714;81
81300;2028;8006;81
81591;2028;1961;81
81736;2028;28098;81
81794;2028;19250;81
85001;2028;74264;85
85010;2028;16816;85
85015;2028;1162;85
85125;2028;4157;85
85136;2028;533;85
85139;2028;7170;85
85162;2028;8123;85
85225;2028;3260;85
85230;2028;4336;85
85250;2028;14390;85
85263;2028;5073;85
85279;2028;828;85
85300;2028;1635;85
85315;2028;861;85
85325;2028;2979;85
85400;2028;2517;85
85410;2028;9618;85
85430;2028;4999;85
85440;2028;16173;85
86001;2028;30784;86
86219;2028;2900;86
86320;2028;21490;86
86568;2028;32540;86
86569;2028;10162;86
86571;2028;16277;86
86573;2028;13035;86
86749;2028;7896;86
86755;2028;2821;86
86757;2028;9652;86
86760;2028;3696;86
86865;2028;19741;86
86885;2028;11075;86
88001;2028;23737;88
88564;2028;2729;88
91001;2028;18363;91
91263;2028;598;91
91405;2028;725;91
91407;2028;1023;91
91430;2028;211;91
91460;2028;430;91
91530;2028;234;91
91536;2028;373;91
91540;2028;3425;91
91669;2028;480;91
91798;2028;1129;91
94001;2028;11261;94
94343;2028;1598;94
94663;2028;0;94
94883;2028;381;94
94884;2028;440;94
94885;2028;61;94
94886;2028;155;94
94887;2028;474;94
94888;2028;181;94
95001;2028;23755;95
95015;2028;4177;95
95025;2028;5035;95
95200;2028;2834;95
97001;2028;9466;97
97161;2028;933;97
97511;2028;950;97
97666;2028;733;97
97777;2028;269;97
97889;2028;192;97
99001;2028;7865;99
99524;2028;3663;99
99624;2028;1511;99
99773;2028;24729;99
5001;2029;1171268;5
5002;2029;8833;5
5004;2029;1224;5
5021;2029;2185;5
5030;2029;13205;5
5031;2029;11709;5
5034;2029;18080;5
5036;2029;2536;5
5038;2029;4571;5
5040;2029;7931;5
5042;2029;12272;5
5044;2029;2972;5
5045;2029;54008;5
5051;2029;11279;5
5055;2029;3286;5
5059;2029;2640;5
5079;2029;24813;5
5086;2029;2229;5
5088;2029;248851;5
5091;2029;3985;5
5093;2029;6283;5
5101;2029;10952;5
5107;2029;3472;5
5113;2029;3585;5
5120;2029;10731;5
5125;2029;3480;5
5129;2029;35329;5
5134;2029;3453;5
5138;2029;6389;5
5142;2029;2225;5
5145;2029;2121;5
5147;2029;20677;5
5148;2029;25354;5
5150;2029;2021;5
5154;2029;38025;5
5172;2029;24231;5
5190;2029;4765;5
5197;2029;6557;5
5206;2029;2150;5
5209;2029;8947;5
5212;2029;35518;5
5234;2029;8667;5
5237;2029;8465;5
5240;2029;5578;5
5250;2029;19318;5
5264;2029;4770;5
5266;2029;114079;5
5282;2029;11012;5
5284;2029;7951;5
5306;2029;2429;5
5308;2029;21888;5
5310;2029;4631;5
5313;2029;4357;5
5315;2029;2785;5
5318;2029;22580;5
5321;2029;3981;5
5347;2029;2401;5
5353;2029;2522;5
5360;2029;125427;5
5361;2029;8322;5
5364;2029;6365;5
5368;2029;6034;5
5376;2029;27736;5
5380;2029;32372;5
5390;2029;3749;5
5400;2029;8685;5
5411;2029;4087;5
5425;2029;3633;5
5440;2029;29683;5
5467;2029;2932;5
5475;2029;1636;5
5480;2029;5377;5
5483;2029;4193;5
5490;2029;16709;5
5495;2029;10637;5
5501;2029;1393;5
5541;2029;9472;5
5543;2029;3127;5
5576;2029;3705;5
5579;2029;18642;5
5585;2029;6573;5
5591;2029;7052;5
5604;2029;12047;5
5607;2029;10774;5
5615;2029;63301;5
5628;2029;3629;5
5631;2029;42577;5
5642;2029;7833;5
5647;2029;2890;5
5649;2029;7397;5
5652;2029;2555;5
5656;2029;6607;5
5658;2029;1587;5
5659;2029;7700;5
5660;2029;5588;5
5664;2029;9028;5
5665;2029;11380;5
5667;2029;6970;5
5670;2029;9400;5
5674;2029;9036;5
5679;2029;11863;5
5686;2029;14461;5
5690;2029;5154;5
5697;2029;14033;5
5736;2029;16727;5
5756;2029;14778;5
5761;2029;7020;5
5789;2029;7263;5
5790;2029;11256;5
5792;2029;2607;5
5809;2029;4697;5
5819;2029;2079;5
5837;2029;46392;5
5842;2029;2797;5
5847;2029;12827;5
5854;2029;6087;5
5856;2029;2997;5
5858;2029;5107;5
5861;2029;5259;5
5873;2029;3354;5
5885;2029;3535;5
5887;2029;17503;5
5890;2029;9788;5
5893;2029;8019;5
5895;2029;9836;5
8001;2029;435037;8
8078;2029;21672;8
8137;2029;7107;8
8141;2029;5263;8
8296;2029;23479;8
8372;2029;7909;8
8421;2029;9517;8
8433;2029;43642;8
8436;2029;6695;8
8520;2029;10857;8
8549;2029;2388;8
8558;2029;7129;8
8560;2029;7751;8
8573;2029;18257;8
8606;2029;9341;8
8634;2029;10618;8
8638;2029;30320;8
8675;2029;6278;8
8685;2029;10467;8
8758;2029;223123;8
8770;2029;4010;8
8832;2029;6952;8
8849;2029;4946;8
11001;2029;3466566;11
13001;2029;386334;13
13006;2029;9729;13
13030;2029;3993;13
13042;2029;2903;13
13052;2029;24694;13
13062;2029;2381;13
13074;2029;5258;13
13140;2029;7408;13
13160;2029;3944;13
13188;2029;4950;13
13212;2029;5798;13
13222;2029;5729;13
13244;2029;25161;13
13248;2029;3252;13
13268;2029;2885;13
13300;2029;3743;13
13430;2029;48010;13
13433;2029;10795;13
13440;2029;4098;13
13442;2029;15863;13
13458;2029;7346;13
13468;2029;15459;13
13473;2029;9940;13
13490;2029;4174;13
13549;2029;8722;13
13580;2029;3000;13
13600;2029;4500;13
13620;2029;3349;13
13647;2029;7428;13
13650;2029;4974;13
13654;2029;8609;13
13655;2029;4116;13
13657;2029;13456;13
13667;2029;4827;13
13670;2029;10746;13
13673;2029;5056;13
13683;2029;8394;13
13688;2029;15670;13
13744;2029;7187;13
13760;2029;4509;13
13780;2029;4382;13
13810;2029;6050;13
13836;2029;40664;13
13838;2029;5892;13
13873;2029;9242;13
13894;2029;4190;13
15001;2029;74440;15
15022;2029;875;15
15047;2029;5968;15
15051;2029;2301;15
15087;2029;2992;15
15090;2029;703;15
15092;2029;841;15
15097;2029;2063;15
15104;2029;1971;15
15106;2029;836;15
15109;2029;1799;15
15114;2029;490;15
15131;2029;1145;15
15135;2029;1277;15
15162;2029;1421;15
15172;2029;1454;15
15176;2029;22375;15
15180;2029;1577;15
15183;2029;3017;15
15185;2029;2291;15
15187;2029;934;15
15189;2029;1782;15
15204;2029;3411;15
15212;2029;1596;15
15215;2029;976;15
15218;2029;1033;15
15223;2029;3413;15
15224;2029;1316;15
15226;2029;720;15
15232;2029;1618;15
15236;2029;940;15
15238;2029;51769;15
15244;2029;1622;15
15248;2029;1279;15
15272;2029;2594;15
15276;2029;1290;15
15293;2029;1105;15
15296;2029;1803;15
15299;2029;8139;15
15317;2029;787;15
15322;2029;4926;15
15325;2029;1577;15
15332;2029;1800;15
15362;2029;874;15
15367;2029;2819;15
15368;2029;1552;15
15377;2029;1410;15
15380;2029;1210;15
15401;2029;514;15
15403;2029;1226;15
15407;2029;6706;15
15425;2029;2180;15
15442;2029;2110;15
15455;2029;4114;15
15464;2029;1751;15
15466;2029;1742;15
15469;2029;9538;15
15476;2029;1721;15
15480;2029;3344;15
15491;2029;5939;15
15494;2029;1911;15
15500;2029;1073;15
15507;2029;3202;15
15511;2029;1084;15
15514;2029;1400;15
15516;2029;13526;15
15518;2029;1005;15
15522;2029;665;15
15531;2029;3120;15
15533;2029;882;15
15537;2029;1770;15
15542;2029;2521;15
15550;2029;649;15
15572;2029;19499;15
15580;2029;2152;15
15599;2029;3577;15
15600;2029;3191;15
15621;2029;1060;15
15632;2029;4671;15
15638;2029;2116;15
15646;2029;6398;15
15660;2029;802;15
15664;2029;2007;15
15667;2029;2467;15
15673;2029;1265;15
15676;2029;1117;15
15681;2029;2560;15
15686;2029;3119;15
15690;2029;1562;15
15693;2029;5065;15
15696;2029;1262;15
15720;2029;962;15
15723;2029;451;15
15740;2029;2236;15
15753;2029;4054;15
15755;2029;2745;15
15757;2029;3276;15
15759;2029;55912;15
15761;2029;1394;15
15762;2029;1231;15
15763;2029;2984;15
15764;2029;1995;15
15774;2029;1183;15
15776;2029;2475;15
15778;2029;1756;15
15790;2029;2372;15
15798;2029;1713;15
15804;2029;3609;15
15806;2029;5038;15
15808;2029;1393;15
15810;2029;1378;15
15814;2029;3286;15
15816;2029;1591;15
15820;2029;1396;15
15822;2029;1850;15
15832;2029;592;15
15835;2029;2461;15
15837;2029;3099;15
15839;2029;740;15
15842;2029;2941;15
15861;2029;5662;15
15879;2029;1138;15
15897;2029;1929;15
17001;2029;189505;17
17013;2029;9148;17
17042;2029;14955;17
17050;2029;4367;17
17088;2029;4083;17
17174;2029;21075;17
17272;2029;4682;17
17380;2029;29793;17
17388;2029;2480;17
17433;2029;7489;17
17442;2029;3287;17
17444;2029;5729;17
17446;2029;1039;17
17486;2029;7910;17
17495;2029;2420;17
17513;2029;6372;17
17524;2029;6034;17
17541;2029;8053;17
17614;2029;18225;17
17616;2029;4199;17
17653;2029;8052;17
17662;2029;8406;17
17665;2029;1913;17
17777;2029;10939;17
17867;2029;4128;17
17873;2029;26982;17
17877;2029;5162;17
18001;2029;76306;18
18029;2029;1979;18
18094;2029;5127;18
18150;2029;11810;18
18205;2029;3344;18
18247;2029;8815;18
18256;2029;10821;18
18410;2029;5695;18
18460;2029;3582;18
18479;2029;1790;18
18592;2029;10740;18
18610;2029;5794;18
18753;2029;19149;18
18756;2029;4053;18
18785;2029;2651;18
18860;2029;2770;18
19001;2029;145503;19
19022;2029;9645;19
19050;2029;12585;19
19075;2029;11050;19
19100;2029;18330;19
19110;2029;15440;19
19130;2029;18939;19
19137;2029;16371;19
19142;2029;14045;19
19212;2029;11644;19
19256;2029;25623;19
19290;2029;2559;19
19300;2029;9361;19
19318;2029;9926;19
19355;2029;13485;19
19364;2029;7571;19
19392;2029;5230;19
19397;2029;12532;19
19418;2029;6286;19
19450;2029;12166;19
19455;2029;15057;19
19473;2029;22102;19
19513;2029;4772;19
19517;2029;19060;19
19532;2029;19693;19
19533;2029;4617;19
19548;2029;19884;19
19573;2029;17227;19
19585;2029;8066;19
19622;2029;5725;19
19693;2029;5859;19
19698;2029;48093;19
19701;2029;2321;19
19743;2029;16461;19
19760;2029;7280;19
19780;2029;17153;19
19785;2029;5620;19
19807;2029;16664;19
19809;2029;9822;19
19821;2029;16713;19
19824;2029;11287;19
19845;2029;9510;19
20001;2029;198209;20
20011;2029;50286;20
20013;2029;25122;20
20032;2029;8388;20
20045;2029;8159;20
20060;2029;15685;20
20175;2029;13879;20
20178;2029;11006;20
20228;2029;15593;20
20238;2029;11221;20
20250;2029;14838;20
20295;2029;7317;20
20310;2029;1833;20
20383;2029;7447;20
20400;2029;22601;20
20443;2029;4289;20
20517;2029;7841;20
20550;2029;9024;20
20570;2029;9085;20
20614;2029;7593;20
20621;2029;11470;20
20710;2029;12304;20
20750;2029;7962;20
20770;2029;11962;20
20787;2029;6364;20
23001;2029;196199;23
23068;2029;18561;23
23079;2029;8176;23
23090;2029;5226;23
23162;2029;44250;23
23168;2029;6988;23
23182;2029;17549;23
23189;2029;21095;23
23300;2029;8029;23
23350;2029;5676;23
23417;2029;46566;23
23419;2029;7906;23
23464;2029;8224;23
23466;2029;35521;23
23500;2029;11667;23
23555;2029;23301;23
23570;2029;14197;23
23574;2029;8560;23
23580;2029;17784;23
23586;2029;6587;23
23660;2029;43101;23
23670;2029;16603;23
23672;2029;13900;23
23675;2029;14273;23
23678;2029;10642;23
23682;2029;5311;23
23686;2029;23905;23
23807;2029;32022;23
23815;2029;18901;23
23855;2029;15351;23
25001;2029;6991;25
25019;2029;3161;25
25035;2029;8287;25
25040;2029;7753;25
25053;2029;5116;25
25086;2029;948;25
25095;2029;1345;25
25099;2029;5106;25
25120;2029;2166;25
25123;2029;5550;25
25126;2029;44052;25
25148;2029;6830;25
25151;2029;8959;25
25154;2029;3509;25
25168;2029;2268;25
25175;2029;74751;25
25178;2029;4368;25
25181;2029;5429;25
25183;2029;9535;25
25200;2029;10297;25
25214;2029;16522;25
25224;2029;3206;25
25245;2029;14506;25
25258;2029;2470;25
25260;2029;12602;25
25269;2029;77363;25
25279;2029;6089;25
25281;2029;2674;25
25286;2029;52321;25
25288;2029;2022;25
25290;2029;82965;25
25293;2029;2143;25
25295;2029;9173;25
25297;2029;4248;25
25299;2029;1554;25
25307;2029;61760;25
25312;2029;3359;25
25317;2029;6646;25
25320;2029;15870;25
25322;2029;7523;25
25324;2029;2030;25
25326;2029;3024;25
25328;2029;2395;25
25335;2029;3112;25
25339;2029;1716;25
25368;2029;1476;25
25372;2029;2839;25
25377;2029;14945;25
25386;2029;19392;25
25394;2029;5289;25
25398;2029;3051;25
25402;2029;8831;25
25407;2029;4430;25
25426;2029;3116;25
25430;2029;62593;25
25436;2029;2104;25
25438;2029;4348;25
25473;2029;74162;25
25483;2029;1436;25
25486;2029;6723;25
25488;2029;4773;25
25489;2029;2122;25
25491;2029;3418;25
25506;2029;2199;25
25513;2029;13439;25
25518;2029;2018;25
25524;2029;2624;25
25530;2029;4151;25
25535;2029;4259;25
25572;2029;8025;25
25580;2029;1762;25
25592;2029;2340;25
25594;2029;2395;25
25596;2029;3334;25
25599;2029;4570;25
25612;2029;8858;25
25645;2029;6343;25
25649;2029;4455;25
25653;2029;2376;25
25658;2029;5914;25
25662;2029;4313;25
25718;2029;5658;25
25736;2029;5305;25
25740;2029;17625;25
25743;2029;11426;25
25745;2029;6733;25
25754;2029;374569;25
25758;2029;13330;25
25769;2029;7611;25
25772;2029;9660;25
25777;2029;2837;25
25779;2029;3075;25
25781;2029;2681;25
25785;2029;10321;25
25793;2029;3450;25
25797;2029;5143;25
25799;2029;11572;25
25805;2029;2612;25
25807;2029;1764;25
25815;2029;10580;25
25817;2029;21011;25
25823;2029;2268;25
25839;2029;3100;25
25841;2029;3289;25
25843;2029;21287;25
25845;2029;3462;25
25851;2029;2544;25
25862;2029;3521;25
25867;2029;2393;25
25871;2029;902;25
25873;2029;7468;25
25875;2029;15162;25
25878;2029;6936;25
25885;2029;6114;25
25898;2029;2414;25
25899;2029;68046;25
27001;2029;49697;27
27006;2029;6152;27
27025;2029;8691;27
27050;2029;2616;27
27073;2029;4122;27
27075;2029;3757;27
27077;2029;10010;27
27099;2029;4321;27
27135;2029;2628;27
27150;2029;7845;27
27160;2029;2755;27
27205;2029;4986;27
27245;2029;3357;27
27250;2029;7802;27
27361;2029;11765;27
27372;2029;2249;27
27413;2029;3624;27
27425;2029;4457;27
27430;2029;6033;27
27450;2029;4559;27
27491;2029;4046;27
27495;2029;5149;27
27580;2029;2310;27
27600;2029;3085;27
27615;2029;23093;27
27660;2029;2202;27
27745;2029;1341;27
27787;2029;7484;27
27800;2029;5308;27
27810;2029;2895;27
41001;2029;142289;41
41006;2029;9128;41
41013;2029;3192;41
41016;2029;6230;41
41020;2029;9045;41
41026;2029;1724;41
41078;2029;3311;41
41132;2029;12603;41
41206;2029;2723;41
41244;2029;1739;41
41298;2029;28458;41
41306;2029;9480;41
41319;2029;6623;41
41349;2029;3058;41
41357;2029;3359;41
41359;2029;10128;41
41378;2029;5020;41
41396;2029;24358;41
41483;2029;2551;41
41503;2029;3990;41
41518;2029;2523;41
41524;2029;10700;41
41530;2029;3966;41
41548;2029;5122;41
41551;2029;46737;41
41615;2029;8922;41
41660;2029;3724;41
41668;2029;13267;41
41676;2029;3886;41
41770;2029;9798;41
41791;2029;6694;41
41797;2029;4229;41
41799;2029;4328;41
41801;2029;3131;41
41807;2029;8853;41
41872;2029;3142;41
41885;2029;2989;41
44001;2029;83284;44
44035;2029;12752;44
44078;2029;15290;44
44090;2029;15754;44
44098;2029;5907;44
44110;2029;3111;44
44279;2029;17376;44
44378;2029;9450;44
44420;2029;1644;44
44430;2029;74827;44
44560;2029;37732;44
44650;2029;20707;44
44847;2029;73531;44
44855;2029;4726;44
44874;2029;12656;44
47001;2029;192422;47
47030;2029;5568;47
47053;2029;14065;47
47058;2029;10958;47
47161;2029;3501;47
47170;2029;8825;47
47189;2029;38914;47
47205;2029;4171;47
47245;2029;25243;47
47258;2029;9342;47
47268;2029;6182;47
47288;2029;22468;47
47318;2029;8605;47
47460;2029;6995;47
47541;2029;3248;47
47545;2029;4528;47
47551;2029;13428;47
47555;2029;23040;47
47570;2029;11745;47
47605;2029;4619;47
47660;2029;5069;47
47675;2029;4345;47
47692;2029;6667;47
47703;2029;4045;47
47707;2029;9652;47
47720;2029;4051;47
47745;2029;9308;47
47798;2029;4921;47
47960;2029;3662;47
47980;2029;23455;47
50001;2029;225202;50
50006;2029;35848;50
50110;2029;2516;50
50124;2029;2433;50
50150;2029;6034;50
50223;2029;3351;50
50226;2029;10276;50
50245;2029;674;50
50251;2029;2993;50
50270;2029;1715;50
50287;2029;5037;50
50313;2029;29808;50
50318;2029;5792;50
50325;2029;2745;50
50330;2029;4677;50
50350;2029;10473;50
50370;2029;3515;50
50400;2029;4732;50
50450;2029;3680;50
50568;2029;14713;50
50573;2029;12087;50
50577;2029;4495;50
50590;2029;5701;50
50606;2029;7472;50
50680;2029;4954;50
50683;2029;4065;50
50686;2029;481;50
50689;2029;11770;50
50711;2029;6975;50
52001;2029;155959;52
52019;2029;4724;52
52022;2029;3126;52
52036;2029;4684;52
52051;2029;3144;52
52079;2029;19547;52
52083;2029;2812;52
52110;2029;11093;52
52203;2029;3683;52
52207;2029;6901;52
52210;2029;3183;52
52215;2029;6600;52
52224;2029;3656;52
52227;2029;14997;52
52233;2029;2556;52
52240;2029;5942;52
52250;2029;7626;52
52254;2029;3401;52
52256;2029;6854;52
52258;2029;6487;52
52260;2029;6670;52
52287;2029;3655;52
