ID_MUNICIPIO;ANNO;POBLACION;ID_DEPARTAMENTO
15600;2027;8380;15
15600;2028;8424;15
15600;2029;8471;15
15600;2030;8556;15
15600;2031;8624;15
15600;2032;8685;15
15600;2033;8750;15
15600;2034;8815;15
15600;2035;8892;15
15621;2018;2407;15
15621;2019;2384;15
15621;2020;2373;15
15621;2021;2390;15
15621;2022;2405;15
15621;2023;2420;15
15621;2024;2425;15
15621;2025;2423;15
15621;2026;2428;15
15621;2027;2442;15
15621;2028;2450;15
15621;2029;2458;15
15621;2030;2488;15
15621;2031;2503;15
15621;2032;2516;15
15621;2033;2531;15
15621;2034;2550;15
15621;2035;2577;15
15632;2018;13588;15
15632;2019;13728;15
15632;2020;13849;15
15632;2021;13947;15
15632;2022;14035;15
15632;2023;14122;15
15632;2024;14142;15
15632;2025;14126;15
15632;2026;14143;15
15632;2027;14191;15
15632;2028;14250;15
15632;2029;14331;15
15632;2030;14415;15
15632;2031;14537;15
15632;2032;14629;15
15632;2033;14741;15
15632;2034;14863;15
15632;2035;14944;15
15638;2018;5452;15
15638;2019;5578;15
15638;2020;5677;15
15638;2021;5718;15
15638;2022;5755;15
15638;2023;5790;15
15638;2024;5811;15
15638;2025;5865;15
15638;2026;5896;15
15638;2027;5933;15
15638;2028;5991;15
15638;2029;6030;15
15638;2030;6090;15
15638;2031;6142;15
15638;2032;6182;15
15638;2033;6235;15
15638;2034;6281;15
15638;2035;6322;15
15646;2018;18298;15
15646;2019;18588;15
15646;2020;18818;15
15646;2021;18955;15
15646;2022;19075;15
15646;2023;19193;15
15646;2024;19321;15
15646;2025;19480;15
15646;2026;19665;15
15646;2027;19824;15
15646;2028;20027;15
15646;2029;20240;15
15646;2030;20456;15
15646;2031;20683;15
15646;2032;20893;15
15646;2033;21125;15
15646;2034;21345;15
15646;2035;21575;15
15660;2018;1701;15
15660;2019;1676;15
15660;2020;1660;15
15660;2021;1672;15
15660;2022;1682;15
15660;2023;1693;15
15660;2024;1692;15
15660;2025;1692;15
15660;2026;1704;15
15660;2027;1716;15
15660;2028;1728;15
15660;2029;1739;15
15660;2030;1751;15
15660;2031;1772;15
15660;2032;1783;15
15660;2033;1798;15
15660;2034;1813;15
15660;2035;1824;15
15664;2018;4988;15
15664;2019;4989;15
15664;2020;4999;15
15664;2021;5034;15
15664;2022;5066;15
15664;2023;5098;15
15664;2024;5105;15
15664;2025;5113;15
15664;2026;5123;15
15664;2027;5144;15
15664;2028;5156;15
15664;2029;5185;15
15664;2030;5211;15
15664;2031;5238;15
15664;2032;5250;15
15664;2033;5250;15
15664;2034;5228;15
15664;2035;5196;15
15667;2018;5499;15
15667;2019;5476;15
15667;2020;5473;15
15667;2021;5512;15
15667;2022;5547;15
15667;2023;5581;15
15667;2024;5610;15
15667;2025;5616;15
15667;2026;5651;15
15667;2027;5680;15
15667;2028;5727;15
15667;2029;5754;15
15667;2030;5793;15
15667;2031;5834;15
15667;2032;5894;15
15667;2033;5923;15
15667;2034;5966;15
15667;2035;5997;15
15673;2018;3332;15
15673;2019;3204;15
15673;2020;3131;15
15673;2021;3153;15
15673;2022;3173;15
15673;2023;3193;15
15673;2024;3186;15
15673;2025;3205;15
15673;2026;3230;15
15673;2027;3239;15
15673;2028;3254;15
15673;2029;3273;15
15673;2030;3288;15
15673;2031;3328;15
15673;2032;3346;15
15673;2033;3373;15
15673;2034;3397;15
15673;2035;3424;15
15676;2018;3009;15
15676;2019;3006;15
15676;2020;3011;15
15676;2021;3032;15
15676;2022;3052;15
15676;2023;3070;15
15676;2024;3076;15
15676;2025;3066;15
15676;2026;3063;15
15676;2027;3078;15
15676;2028;3077;15
15676;2029;3092;15
15676;2030;3111;15
15676;2031;3121;15
15676;2032;3139;15
15676;2033;3159;15
15676;2034;3179;15
15676;2035;3205;15
15681;2018;6608;15
15681;2019;6664;15
15681;2020;6716;15
15681;2021;6764;15
15681;2022;6806;15
15681;2023;6848;15
15681;2024;6858;15
15681;2025;6871;15
15681;2026;6880;15
15681;2027;6882;15
15681;2028;6905;15
15681;2029;6945;15
15681;2030;7015;15
15681;2031;7054;15
15681;2032;7120;15
15681;2033;7147;15
15681;2034;7201;15
15681;2035;7266;15
15686;2018;7565;15
15686;2019;7643;15
15686;2020;7710;15
15686;2021;7765;15
15686;2022;7814;15
15686;2023;7862;15
15686;2024;7891;15
15686;2025;7907;15
15686;2026;7934;15
15686;2027;7990;15
15686;2028;8028;15
15686;2029;8081;15
15686;2030;8122;15
15686;2031;8198;15
15686;2032;8262;15
15686;2033;8316;15
15686;2034;8393;15
15686;2035;8433;15
15690;2018;3559;15
15690;2019;3518;15
15690;2020;3498;15
15690;2021;3523;15
15690;2022;3545;15
15690;2023;3567;15
15690;2024;3592;15
15690;2025;3621;15
15690;2026;3652;15
15690;2027;3663;15
15690;2028;3694;15
15690;2029;3726;15
15690;2030;3752;15
15690;2031;3778;15
15690;2032;3800;15
15690;2033;3837;15
15690;2034;3849;15
15690;2035;3877;15
15693;2018;13066;15
15693;2019;13205;15
15693;2020;13325;15
15693;2021;13419;15
15693;2022;13504;15
15693;2023;13588;15
15693;2024;13670;15
15693;2025;13775;15
15693;2026;13874;15
15693;2027;13969;15
15693;2028;14068;15
15693;2029;14183;15
15693;2030;14281;15
15693;2031;14388;15
15693;2032;14488;15
15693;2033;14590;15
15693;2034;14696;15
15693;2035;14806;15
15696;2018;3179;15
15696;2019;3195;15
15696;2020;3212;15
15696;2021;3235;15
15696;2022;3255;15
15696;2023;3275;15
15696;2024;3278;15
15696;2025;3287;15
15696;2026;3295;15
15696;2027;3315;15
15696;2028;3338;15
15696;2029;3345;15
15696;2030;3380;15
15696;2031;3407;15
15696;2032;3431;15
15696;2033;3460;15
15696;2034;3479;15
15696;2035;3512;15
15720;2018;2221;15
15720;2019;2177;15
15720;2020;2153;15
15720;2021;2168;15
15720;2022;2182;15
15720;2023;2195;15
15720;2024;2206;15
15720;2025;2203;15
15720;2026;2199;15
15720;2027;2215;15
15720;2028;2235;15
15720;2029;2249;15
15720;2030;2261;15
15720;2031;2276;15
15720;2032;2286;15
15720;2033;2309;15
15720;2034;2325;15
15720;2035;2338;15
15723;2018;1097;15
15723;2019;1100;15
15723;2020;1105;15
15723;2021;1113;15
15723;2022;1120;15
15723;2023;1127;15
15723;2024;1126;15
15723;2025;1133;15
15723;2026;1132;15
15723;2027;1131;15
15723;2028;1138;15
15723;2029;1151;15
15723;2030;1162;15
15723;2031;1165;15
15723;2032;1181;15
15723;2033;1182;15
15723;2034;1194;15
15723;2035;1201;15
15740;2018;6729;15
15740;2019;6747;15
15740;2020;6774;15
15740;2021;6822;15
15740;2022;6865;15
15740;2023;6908;15
15740;2024;6914;15
15740;2025;6928;15
15740;2026;6940;15
15740;2027;6960;15
15740;2028;6990;15
15740;2029;7036;15
15740;2030;7075;15
15740;2031;7149;15
15740;2032;7188;15
15740;2033;7242;15
15740;2034;7290;15
15740;2035;7344;15
15753;2018;9066;15
15753;2019;8908;15
15753;2020;8832;15
15753;2021;8894;15
15753;2022;8951;15
15753;2023;9006;15
15753;2024;9072;15
15753;2025;9146;15
15753;2026;9210;15
15753;2027;9294;15
15753;2028;9363;15
15753;2029;9435;15
15753;2030;9508;15
15753;2031;9581;15
15753;2032;9651;15
15753;2033;9713;15
15753;2034;9788;15
15753;2035;9848;15
15755;2018;7298;15
15755;2019;7231;15
15755;2020;7211;15
15755;2021;7262;15
15755;2022;7308;15
15755;2023;7353;15
15755;2024;7359;15
15755;2025;7385;15
15755;2026;7390;15
15755;2027;7409;15
15755;2028;7449;15
15755;2029;7499;15
15755;2030;7542;15
15755;2031;7613;15
15755;2032;7666;15
15755;2033;7742;15
15755;2034;7776;15
15755;2035;7843;15
15757;2018;7938;15
15757;2019;8018;15
15757;2020;8086;15
15757;2021;8143;15
15757;2022;8195;15
15757;2023;8245;15
15757;2024;8305;15
15757;2025;8351;15
15757;2026;8399;15
15757;2027;8450;15
15757;2028;8521;15
15757;2029;8578;15
15757;2030;8645;15
15757;2031;8707;15
15757;2032;8759;15
15757;2033;8835;15
15757;2034;8898;15
15757;2035;8955;15
15759;2018;127235;15
15759;2019;129346;15
15759;2020;131105;15
15759;2021;132059;15
15759;2022;132895;15
15759;2023;133716;15
15759;2024;134923;15
15759;2025;136206;15
15759;2026;137516;15
15759;2027;138798;15
15759;2028;140037;15
15759;2029;141211;15
15759;2030;142338;15
15759;2031;143398;15
15759;2032;144451;15
15759;2033;145462;15
15759;2034;146431;15
15759;2035;147337;15
15761;2018;2910;15
15761;2019;2887;15
15761;2020;2880;15
15761;2021;2900;15
15761;2022;2919;15
15761;2023;2937;15
15761;2024;2942;15
15761;2025;2953;15
15761;2026;2954;15
15761;2027;2960;15
15761;2028;2966;15
15761;2029;2985;15
15761;2030;3012;15
15761;2031;3032;15
15761;2032;3044;15
15761;2033;3081;15
15761;2034;3093;15
15761;2035;3123;15
15762;2018;3019;15
15762;2019;3050;15
15762;2020;3077;15
15762;2021;3099;15
15762;2022;3118;15
15762;2023;3138;15
15762;2024;3129;15
15762;2025;3131;15
15762;2026;3142;15
15762;2027;3160;15
15762;2028;3180;15
15762;2029;3194;15
15762;2030;3217;15
15762;2031;3230;15
15762;2032;3263;15
15762;2033;3293;15
15762;2034;3308;15
15762;2035;3332;15
15763;2018;8162;15
15763;2019;8237;15
15763;2020;8305;15
15763;2021;8364;15
15763;2022;8417;15
15763;2023;8469;15
15763;2024;8482;15
15763;2025;8484;15
15763;2026;8486;15
15763;2027;8523;15
15763;2028;8547;15
15763;2029;8600;15
15763;2030;8663;15
15763;2031;8717;15
15763;2032;8797;15
15763;2033;8846;15
15763;2034;8925;15
15763;2035;8990;15
15764;2018;5954;15
15764;2019;6015;15
15764;2020;6068;15
15764;2021;6111;15
15764;2022;6150;15
15764;2023;6188;15
15764;2024;6227;15
15764;2025;6261;15
15764;2026;6284;15
15764;2027;6319;15
15764;2028;6353;15
15764;2029;6393;15
15764;2030;6443;15
15764;2031;6506;15
15764;2032;6559;15
15764;2033;6596;15
15764;2034;6632;15
15764;2035;6692;15
15774;2018;2717;15
15774;2019;2704;15
15774;2020;2704;15
15774;2021;2723;15
15774;2022;2740;15
15774;2023;2757;15
15774;2024;2756;15
15774;2025;2757;15
15774;2026;2758;15
15774;2027;2771;15
15774;2028;2793;15
15774;2029;2807;15
15774;2030;2832;15
15774;2031;2848;15
15774;2032;2867;15
15774;2033;2905;15
15774;2034;2909;15
15774;2035;2938;15
15776;2018;6092;15
15776;2019;6164;15
15776;2020;6228;15
15776;2021;6273;15
15776;2022;6313;15
15776;2023;6352;15
15776;2024;6394;15
15776;2025;6440;15
15776;2026;6487;15
15776;2027;6554;15
15776;2028;6632;15
15776;2029;6701;15
15776;2030;6784;15
15776;2031;6870;15
15776;2032;6958;15
15776;2033;7037;15
15776;2034;7123;15
15776;2035;7209;15
15778;2018;4233;15
15778;2019;4224;15
15778;2020;4222;15
15778;2021;4252;15
15778;2022;4279;15
15778;2023;4305;15
15778;2024;4330;15
15778;2025;4326;15
15778;2026;4319;15
15778;2027;4345;15
15778;2028;4351;15
15778;2029;4378;15
15778;2030;4408;15
15778;2031;4447;15
15778;2032;4479;15
15778;2033;4525;15
15778;2034;4544;15
15778;2035;4573;15
15790;2018;5882;15
15790;2019;5823;15
15790;2020;5792;15
15790;2021;5833;15
15790;2022;5870;15
15790;2023;5906;15
15790;2024;5911;15
15790;2025;5948;15
15790;2026;5967;15
15790;2027;5988;15
15790;2028;6005;15
15790;2029;6039;15
15790;2030;6081;15
15790;2031;6149;15
15790;2032;6190;15
15790;2033;6218;15
15790;2034;6301;15
15790;2035;6322;15
15798;2018;3851;15
15798;2019;3828;15
15798;2020;3821;15
15798;2021;3848;15
15798;2022;3872;15
15798;2023;3896;15
15798;2024;3903;15
15798;2025;3912;15
15798;2026;3930;15
15798;2027;3946;15
15798;2028;3969;15
15798;2029;3990;15
15798;2030;4019;15
15798;2031;4038;15
15798;2032;4082;15
15798;2033;4099;15
15798;2034;4141;15
15798;2035;4167;15
15804;2018;9051;15
15804;2019;9085;15
15804;2020;9119;15
15804;2021;9184;15
15804;2022;9242;15
15804;2023;9299;15
15804;2024;9311;15
15804;2025;9326;15
15804;2026;9363;15
15804;2027;9384;15
15804;2028;9421;15
15804;2029;9471;15
15804;2030;9537;15
15804;2031;9634;15
15804;2032;9694;15
15804;2033;9773;15
15804;2034;9820;15
15804;2035;9906;15
15806;2018;12940;15
15806;2019;13196;15
15806;2020;13396;15
15806;2021;13493;15
15806;2022;13579;15
15806;2023;13663;15
15806;2024;13725;15
15806;2025;13768;15
15806;2026;13821;15
15806;2027;13887;15
15806;2028;13977;15
15806;2029;14046;15
15806;2030;14171;15
15806;2031;14260;15
15806;2032;14365;15
15806;2033;14462;15
15806;2034;14584;15
15806;2035;14682;15
15808;2018;3266;15
15808;2019;3313;15
15808;2020;3351;15
15808;2021;3375;15
15808;2022;3397;15
15808;2023;3418;15
15808;2024;3428;15
15808;2025;3438;15
15808;2026;3456;15
15808;2027;3466;15
15808;2028;3482;15
15808;2029;3505;15
15808;2030;3532;15
15808;2031;3546;15
15808;2032;3581;15
15808;2033;3600;15
15808;2034;3631;15
15808;2035;3657;15
15810;2018;3323;15
15810;2019;3299;15
15810;2020;3290;15
15810;2021;3313;15
15810;2022;3334;15
15810;2023;3355;15
15810;2024;3358;15
15810;2025;3368;15
15810;2026;3373;15
15810;2027;3388;15
15810;2028;3400;15
15810;2029;3431;15
15810;2030;3460;15
15810;2031;3491;15
15810;2032;3503;15
15810;2033;3530;15
15810;2034;3556;15
15810;2035;3580;15
15814;2018;8767;15
15814;2019;8831;15
15814;2020;8893;15
15814;2021;8956;15
15814;2022;9013;15
15814;2023;9068;15
15814;2024;9120;15
15814;2025;9170;15
15814;2026;9213;15
15814;2027;9290;15
15814;2028;9339;15
15814;2029;9419;15
15814;2030;9487;15
15814;2031;9553;15
15814;2032;9618;15
15814;2033;9692;15
15814;2034;9761;15
15814;2035;9821;15
15816;2018;4335;15
15816;2019;4330;15
15816;2020;4335;15
15816;2021;4366;15
15816;2022;4393;15
15816;2023;4420;15
15816;2024;4428;15
15816;2025;4437;15
15816;2026;4448;15
15816;2027;4464;15
15816;2028;4466;15
15816;2029;4501;15
15816;2030;4529;15
15816;2031;4572;15
15816;2032;4603;15
15816;2033;4641;15
15816;2034;4658;15
15816;2035;4687;15
15820;2018;3617;15
15820;2019;3660;15
15820;2020;3697;15
15820;2021;3724;15
15820;2022;3747;15
15820;2023;3771;15
15820;2024;3775;15
15820;2025;3787;15
15820;2026;3798;15
15820;2027;3821;15
15820;2028;3835;15
15820;2029;3859;15
15820;2030;3894;15
15820;2031;3915;15
15820;2032;3963;15
15820;2033;3987;15
15820;2034;4015;15
15820;2035;4043;15
15822;2018;5179;15
15822;2019;5206;15
15822;2020;5233;15
15822;2021;5270;15
15822;2022;5303;15
15822;2023;5336;15
15822;2024;5340;15
15822;2025;5352;15
15822;2026;5365;15
15822;2027;5378;15
15822;2028;5418;15
15822;2029;5456;15
15822;2030;5478;15
15822;2031;5523;15
15822;2032;5571;15
15822;2033;5618;15
15822;2034;5656;15
15822;2035;5703;15
15832;2018;1540;15
15832;2019;1559;15
15832;2020;1576;15
15832;2021;1587;15
15832;2022;1598;15
15832;2023;1607;15
15832;2024;1610;15
15832;2025;1607;15
15832;2026;1610;15
15832;2027;1611;15
15832;2028;1618;15
15832;2029;1632;15
15832;2030;1634;15
15832;2031;1651;15
15832;2032;1666;15
15832;2033;1677;15
15832;2034;1693;15
15832;2035;1701;15
15835;2018;6118;15
15835;2019;6131;15
15835;2020;6156;15
15835;2021;6200;15
15835;2022;6239;15
15835;2023;6277;15
15835;2024;6296;15
15835;2025;6315;15
15835;2026;6345;15
15835;2027;6368;15
15835;2028;6417;15
15835;2029;6447;15
15835;2030;6496;15
15835;2031;6531;15
15835;2032;6584;15
15835;2033;6637;15
15835;2034;6681;15
15835;2035;6722;15
15837;2018;8266;15
15837;2019;8369;15
15837;2020;8461;15
15837;2021;8523;15
15837;2022;8577;15
15837;2023;8629;15
15837;2024;8679;15
15837;2025;8703;15
15837;2026;8729;15
15837;2027;8778;15
15837;2028;8836;15
15837;2029;8894;15
15837;2030;8950;15
15837;2031;9018;15
15837;2032;9090;15
15837;2033;9156;15
15837;2034;9214;15
15837;2035;9294;15
15839;2018;2040;15
15839;2019;2037;15
15839;2020;2039;15
15839;2021;2053;15
15839;2022;2066;15
15839;2023;2079;15
15839;2024;2069;15
15839;2025;2073;15
15839;2026;2067;15
15839;2027;2073;15
15839;2028;2084;15
15839;2029;2097;15
15839;2030;2113;15
15839;2031;2135;15
15839;2032;2151;15
15839;2033;2174;15
15839;2034;2203;15
15839;2035;2212;15
15842;2018;7530;15
15842;2019;7534;15
15842;2020;7552;15
15842;2021;7605;15
15842;2022;7654;15
15842;2023;7701;15
15842;2024;7711;15
15842;2025;7714;15
15842;2026;7741;15
15842;2027;7744;15
15842;2028;7785;15
15842;2029;7834;15
15842;2030;7898;15
15842;2031;7962;15
15842;2032;8014;15
15842;2033;8052;15
15842;2034;8113;15
15842;2035;8177;15
15861;2018;15706;15
15861;2019;15920;15
15861;2020;16093;15
15861;2021;16210;15
15861;2022;16313;15
15861;2023;16413;15
15861;2024;16458;15
15861;2025;16481;15
15861;2026;16528;15
15861;2027;16591;15
15861;2028;16649;15
15861;2029;16753;15
15861;2030;16855;15
15861;2031;16987;15
15861;2032;17125;15
15861;2033;17254;15
15861;2034;17381;15
15861;2035;17504;15
15879;2018;2837;15
15879;2019;2817;15
15879;2020;2809;15
15879;2021;2829;15
15879;2022;2847;15
15879;2023;2864;15
15879;2024;2862;15
15879;2025;2866;15
15879;2026;2875;15
15879;2027;2877;15
15879;2028;2895;15
15879;2029;2902;15
15879;2030;2929;15
15879;2031;2937;15
15879;2032;2964;15
15879;2033;2979;15
15879;2034;3003;15
15879;2035;3025;15
15897;2018;4629;15
15897;2019;4621;15
15897;2020;4625;15
15897;2021;4658;15
15897;2022;4687;15
15897;2023;4716;15
15897;2024;4722;15
15897;2025;4733;15
15897;2026;4750;15
15897;2027;4774;15
15897;2028;4795;15
15897;2029;4827;15
15897;2030;4864;15
15897;2031;4895;15
15897;2032;4926;15
15897;2033;4965;15
15897;2034;5007;15
15897;2035;5034;15
17001;2018;434403;17
17001;2019;440608;17
17001;2020;446160;17
17001;2021;450074;17
17001;2022;454077;17
17001;2023;458442;17
17001;2024;464020;17
17001;2025;469600;17
17001;2026;474923;17
17001;2027;479952;17
17001;2028;484561;17
17001;2029;488800;17
17001;2030;492580;17
17001;2031;496126;17
17001;2032;499551;17
17001;2033;502828;17
17001;2034;505979;17
17001;2035;509028;17
17013;2018;22823;17
17013;2019;22907;17
17013;2020;23048;17
17013;2021;23245;17
17013;2022;23452;17
17013;2023;23678;17
17013;2024;23816;17
17013;2025;23948;17
17013;2026;24092;17
17013;2027;24224;17
17013;2028;24382;17
17013;2029;24561;17
17013;2030;24751;17
17013;2031;24940;17
17013;2032;25116;17
17013;2033;25294;17
17013;2034;25462;17
17013;2035;25622;17
17042;2018;36149;17
17042;2019;36405;17
17042;2020;36691;17
17042;2021;37005;17
17042;2022;37335;17
17042;2023;37693;17
17042;2024;37941;17
17042;2025;38191;17
17042;2026;38442;17
17042;2027;38693;17
17042;2028;38970;17
17042;2029;39243;17
17042;2030;39537;17
17042;2031;39824;17
17042;2032;40119;17
17042;2033;40391;17
17042;2034;40647;17
17042;2035;40929;17
17050;2018;10557;17
17050;2019;10533;17
17050;2020;10556;17
17050;2021;10646;17
17050;2022;10741;17
17050;2023;10844;17
17050;2024;10921;17
17050;2025;11009;17
17050;2026;11097;17
17050;2027;11190;17
17050;2028;11269;17
17050;2029;11351;17
17050;2030;11433;17
17050;2031;11509;17
17050;2032;11580;17
17050;2033;11686;17
17050;2034;11771;17
17050;2035;11837;17
17088;2018;10660;17
17088;2019;10634;17
17088;2020;10650;17
17088;2021;10741;17
17088;2022;10837;17
17088;2023;10941;17
17088;2024;10998;17
17088;2025;11038;17
17088;2026;11081;17
17088;2027;11152;17
17088;2028;11232;17
17088;2029;11284;17
17088;2030;11374;17
17088;2031;11460;17
17088;2032;11546;17
17088;2033;11626;17
17088;2034;11726;17
17088;2035;11783;17
17174;2018;51271;17
17174;2019;51773;17
17174;2020;52267;17
17174;2021;52715;17
17174;2022;53184;17
17174;2023;53695;17
17174;2024;54303;17
17174;2025;54875;17
17174;2026;55474;17
17174;2027;56006;17
17174;2028;56540;17
17174;2029;56995;17
17174;2030;57468;17
17174;2031;57887;17
17174;2032;58273;17
17174;2033;58636;17
17174;2034;59019;17
17174;2035;59371;17
17272;2018;11451;17
17272;2019;11399;17
17272;2020;11400;17
17272;2021;11498;17
17272;2022;11600;17
17272;2023;11711;17
17272;2024;11752;17
17272;2025;11790;17
17272;2026;11829;17
17272;2027;11883;17
17272;2028;11944;17
17272;2029;12034;17
17272;2030;12096;17
17272;2031;12193;17
17272;2032;12274;17
17272;2033;12383;17
17272;2034;12459;17
17272;2035;12555;17
17380;2018;71905;17
17380;2019;72972;17
17380;2020;74006;17
17380;2021;74655;17
17380;2022;75319;17
17380;2023;76043;17
17380;2024;76839;17
17380;2025;77656;17
17380;2026;78447;17
17380;2027;79215;17
17380;2028;79923;17
17380;2029;80609;17
17380;2030;81222;17
17380;2031;81812;17
17380;2032;82388;17
17380;2033;82928;17
17380;2034;83454;17
17380;2035;83946;17
17388;2018;6003;17
17388;2019;5916;17
17388;2020;5882;17
17388;2021;5932;17
17388;2022;5985;17
17388;2023;6043;17
17388;2024;6065;17
17388;2025;6083;17
17388;2026;6099;17
17388;2027;6147;17
17388;2028;6174;17
17388;2029;6220;17
17388;2030;6252;17
17388;2031;6301;17
17388;2032;6345;17
17388;2033;6386;17
17388;2034;6438;17
17388;2035;6486;17
17433;2018;17928;17
17433;2019;17805;17
17433;2020;17794;17
17433;2021;17946;17
17433;2022;18106;17
17433;2023;18280;17
17433;2024;18407;17
17433;2025;18518;17
17433;2026;18644;17
17433;2027;18781;17
17433;2028;18904;17
17433;2029;19039;17
17433;2030;19182;17
17433;2031;19324;17
17433;2032;19474;17
17433;2033;19585;17
17433;2034;19741;17
17433;2035;19844;17
17442;2018;8888;17
17442;2019;9035;17
17442;2020;9167;17
17442;2021;9247;17
17442;2022;9330;17
17442;2023;9419;17
17442;2024;9422;17
17442;2025;9415;17
17442;2026;9430;17
17442;2027;9446;17
17442;2028;9477;17
17442;2029;9525;17
17442;2030;9608;17
17442;2031;9687;17
17442;2032;9761;17
17442;2033;9837;17
17442;2034;9895;17
17442;2035;9964;17
17444;2018;13245;17
17444;2019;13368;17
17444;2020;13490;17
17444;2021;13606;17
17444;2022;13727;17
17444;2023;13859;17
17444;2024;13946;17
17444;2025;14023;17
17444;2026;14103;17
17444;2027;14188;17
17444;2028;14303;17
17444;2029;14387;17
17444;2030;14494;17
17444;2031;14592;17
17444;2032;14700;17
17444;2033;14809;17
17444;2034;14912;17
17444;2035;14997;17
17446;2018;2607;17
17446;2019;2565;17
17446;2020;2544;17
17446;2021;2566;17
17446;2022;2589;17
17446;2023;2614;17
17446;2024;2612;17
17446;2025;2609;17
17446;2026;2617;17
17446;2027;2633;17
17446;2028;2647;17
17446;2029;2662;17
17446;2030;2694;17
17446;2031;2715;17
17446;2032;2729;17
17446;2033;2749;17
17446;2034;2780;17
17446;2035;2798;17
17486;2018;21024;17
17486;2019;21040;17
17486;2020;21114;17
17486;2021;21295;17
17486;2022;21484;17
17486;2023;21691;17
17486;2024;21842;17
17486;2025;21987;17
17486;2026;22115;17
17486;2027;22263;17
17486;2028;22414;17
17486;2029;22579;17
17486;2030;22755;17
17486;2031;22940;17
17486;2032;23085;17
17486;2033;23249;17
17486;2034;23404;17
17486;2035;23559;17
17495;2018;6022;17
17495;2019;6075;17
17495;2020;6128;17
17495;2021;6181;17
17495;2022;6235;17
17495;2023;6295;17
17495;2024;6346;17
17495;2025;6399;17
17495;2026;6444;17
17495;2027;6472;17
17495;2028;6538;17
17495;2029;6590;17
17495;2030;6642;17
17495;2031;6682;17
17495;2032;6717;17
17495;2033;6784;17
17495;2034;6811;17
17495;2035;6869;17
17513;2018;15325;17
17513;2019;15296;17
17513;2020;15324;17
17513;2021;15455;17
17513;2022;15593;17
17513;2023;15743;17
17513;2024;15825;17
17513;2025;15925;17
17513;2026;16013;17
17513;2027;16110;17
17513;2028;16217;17
17513;2029;16330;17
17513;2030;16426;17
17513;2031;16537;17
17513;2032;16675;17
17513;2033;16792;17
17513;2034;16898;17
17513;2035;17009;17
17524;2018;15555;17
17524;2019;15598;17
17524;2020;15681;17
17524;2021;15815;17
17524;2022;15956;17
17524;2023;16109;17
17524;2024;16162;17
17524;2025;16208;17
17524;2026;16252;17
17524;2027;16328;17
17524;2028;16429;17
17524;2029;16521;17
17524;2030;16645;17
17524;2031;16751;17
17524;2032;16904;17
17524;2033;17007;17
17524;2034;17123;17
17524;2035;17249;17
17541;2018;19908;17
17541;2019;19781;17
17541;2020;19755;17
17541;2021;19924;17
17541;2022;20102;17
17541;2023;20295;17
17541;2024;20379;17
17541;2025;20456;17
17541;2026;20567;17
17541;2027;20640;17
17541;2028;20752;17
17541;2029;20891;17
17541;2030;21031;17
17541;2031;21195;17
17541;2032;21351;17
17541;2033;21489;17
17541;2034;21647;17
17541;2035;21784;17
17614;2018;50775;17
17614;2019;51371;17
17614;2020;51956;17
17614;2021;52411;17
17614;2022;52878;17
17614;2023;53386;17
17614;2024;53580;17
17614;2025;53788;17
17614;2026;54007;17
17614;2027;54252;17
17614;2028;54550;17
17614;2029;54904;17
17614;2030;55303;17
17614;2031;55720;17
17614;2032;56136;17
17614;2033;56558;17
17614;2034;56940;17
17614;2035;57343;17
17616;2018;10815;17
17616;2019;10640;17
17616;2020;10568;17
17616;2021;10659;17
17616;2022;10753;17
17616;2023;10857;17
17616;2024;10913;17
17616;2025;10938;17
17616;2026;11007;17
17616;2027;11055;17
17616;2028;11119;17
17616;2029;11190;17
17616;2030;11262;17
17616;2031;11370;17
17616;2032;11434;17
17616;2033;11502;17
17616;2034;11610;17
17616;2035;11668;17
17653;2018;19467;17
17653;2019;19387;17
17653;2020;19393;17
17653;2021;19559;17
17653;2022;19733;17
17653;2023;19923;17
17653;2024;20051;17
17653;2025;20187;17
17653;2026;20319;17
17653;2027;20460;17
17653;2028;20601;17
17653;2029;20742;17
17653;2030;20891;17
17653;2031;21030;17
17653;2032;21183;17
17653;2033;21316;17
17653;2034;21452;17
17653;2035;21595;17
17662;2018;20454;17
17662;2019;20116;17
17662;2020;19967;17
17662;2021;20138;17
17662;2022;20317;17
17662;2023;20513;17
17662;2024;20590;17
17662;2025;20658;17
17662;2026;20699;17
17662;2027;20791;17
17662;2028;20911;17
17662;2029;21028;17
17662;2030;21198;17
17662;2031;21326;17
17662;2032;21478;17
17662;2033;21646;17
17662;2034;21802;17
17662;2035;21965;17
17665;2018;4835;17
17665;2019;4875;17
17665;2020;4916;17
17665;2021;4958;17
17665;2022;5002;17
17665;2023;5050;17
17665;2024;5071;17
17665;2025;5067;17
17665;2026;5088;17
17665;2027;5107;17
17665;2028;5123;17
17665;2029;5163;17
17665;2030;5200;17
17665;2031;5239;17
17665;2032;5288;17
17665;2033;5307;17
17665;2034;5341;17
17665;2035;5385;17
17777;2018;28642;17
17777;2019;29021;17
17777;2020;29363;17
17777;2021;29620;17
17777;2022;29884;17
17777;2023;30171;17
17777;2024;30347;17
17777;2025;30515;17
17777;2026;30695;17
17777;2027;30886;17
17777;2028;31049;17
17777;2029;31273;17
17777;2030;31494;17
17777;2031;31742;17
17777;2032;31981;17
17777;2033;32219;17
17777;2034;32432;17
17777;2035;32622;17
